startId:START_ID,endId:END_ID,type:TYPE,indicator
7178,6614,Action,where indicates
6614,456,Constraint,to
6614,456,Constraint,into
6614,456,Attribute,are
6614,456,Action,be inserted
7021,2603,Constraint,of
2603,4111,Action,is accomplished
2603,4111,Action,using
1670,4284,Sequential,
7185,2172,Constraint,of
2172,649,Constraint,of
7199,6516,Conjunctive,and
7199,6516,Action,establishes
6516,7788,Constraint,for
4173,3724,Sequential,
3724,6094,Constraint,for
999,7882,Constraint,to
999,7882,Action,indicate
7882,4231,Conjunctive,and
4231,6528,Constraint,of
6528,6999,Sequential,
6999,3617,Constraint,of
3617,95,Sequential,
95,4179,Constraint,within
4179,244,Constraint,in
244,7100,Action,named
7610,2542,Constraint,on
2542,1092,Sequential,
1092,4959,Sequential,
4959,3991,Sequential,
3991,1684,Sequential,
1684,4596,Sequential,
4596,4284,Conjunctive,Or
2294,6423,Constraint,in
1177,1901,Constraint,of
1901,2314,Conjunctive,and
2314,1449,Constraint,into
2314,1449,Action,can be incorporated
1449,6232,Constraint,of
3394,1901,Constraint,of
1901,2314,Conjunctive,and
2314,6337,Sequential,
6337,7199,Constraint,of
6337,7199,Action,building
7199,7290,Constraint,to
7199,7290,Constraint,as
7199,7290,Action,serve
3385,5267,Sequential,
5267,7595,Constraint,in
5267,7595,Action,presented
7595,2545,Action,incorporate
2545,3873,Constraint,of
3873,1501,Constraint,in
3873,1501,Action,not included
585,4070,Constraint,on
585,4070,Conjunctive,and
6847,7569,Sequential,
7569,3033,Constraint,of
7569,7683,Attribute,incorporating
7569,3033,Action,sorted
3033,6999,Sequential,
6999,3450,Constraint,of
3450,7489,Conjunctive,and
7489,616,Constraint,of
2860,3646,Constraint,from
2860,3646,Constraint,of
3646,7595,Constraint,in
3646,7595,Action,described
7595,3061,Attribute,are
7882,2860,Constraint,of
2860,5267,Constraint,in
5375,7823,Constraint,with
5375,7823,Constraint,in
5375,7823,Conjunctive,or
5375,7823,Action,associated
5375,7823,Action,s occurring
7823,658,Action,see
658,2553,Action,prevent
2553,1319,Constraint,of
1319,6930,Constraint,by
1319,6930,Constraint,of
1319,64,Attribute,illustrated
3371,2999,Action,permit
2999,3874,Constraint,of
3874,658,Constraint,to
3874,658,Constraint,for
3874,7683,Attribute,be
3874,658,Action,sorted
658,626,Action,including
626,2573,Constraint,for
2573,5348,Sequential,
5348,7172,Sequential,
7172,2149,Conjunctive,and
2149,1117,Sequential,
1117,5267,Constraint,in
6644,5162,Sequential,
5162,5121,Action,permit
5121,5359,Constraint,to
5121,5359,Action,incorporate as well
2277,3874,Constraint,of
3874,2577,Sequential,
5692,4613,Constraint,of
4613,1483,Sequential,
1483,3617,Constraint,of
3617,2062,Constraint,to
3617,2062,Constraint,that
3617,2062,Action,can be used
3617,2062,Action,ensure
2062,5892,Action,make
3874,3329,Constraint,of
6042,3669,Constraint,for
6042,3669,Action,developed here
3669,1810,Constraint,to
3669,1810,Action,can be generalized
1810,2999,Constraint,of
1810,2999,Action,many sorted
2999,7252,Action,see
7252,5065,Action,explores
5065,4403,Constraint,of
5065,4403,Action,incorporating
4403,3763,Constraint,into
1694,5738,Action,also incorporate
5738,2062,Sequential,
2062,3858,Sequential,
6936,5348,Constraint,of
5348,7367,Conjunctive,and
2147,1978,Constraint,in
5782,2529,Sequential,
2529,4031,Constraint,from
4031,4674,Sequential,
4674,5993,Sequential,where =
3768,616,Sequential,
616,7013,Constraint,to
616,7013,Action,was applied
3638,3047,Constraint,by
3047,616,Sequential,
616,7872,Constraint,to
616,7872,Action,can be applied
7872,2042,Constraint,of
2042,5534,Sequential,
5534,3164,Constraint,on
3164,3617,Constraint,of
658,4694,Sequential,
4694,2545,Action,determines
2545,4031,Constraint,of
4031,4674,Constraint,by
4031,4674,Action,directed
4674,2529,Action,count
2529,3494,Constraint,from
3494,4674,Constraint,by
4412,973,Constraint,on
973,4613,Constraint,of
4613,3496,Conjunctive,and
6095,4866,Sequential,
4866,4613,Constraint,on
3496,1238,Constraint,in
5267,4862,Constraint,in
4862,4613,Constraint,to
4613,5360,Attribute,is
4091,5360,Constraint,of
5360,6738,Constraint,in
5360,6738,Action,can be found
288,5097,Constraint,of
5097,585,Conjunctive,and
5737,4173,Constraint,on
4173,7132,Attribute,is
4420,3091,Sequential,
3091,4301,Action,provides
4702,4613,Constraint,for
4613,4568,Constraint,in
4613,4568,Action,are presented
658,3835,Constraint,from
658,3835,Attribute,is
3835,1415,Conjunctive,and
1415,3763,Constraint,of
3763,5061,Constraint,under
4613,609,Action,has become
3496,7784,Constraint,as
3496,2864,Attribute,is
7784,1063,Constraint,of
1063,1966,Sequential,
1966,1904,Sequential,
1904,5526,Sequential,
7362,1522,Action,support
1522,4173,Action,including
4173,1376,Conjunctive,and
7882,5267,Action,based
6537,4613,Action,Write
4613,3496,Sequential,
3496,6232,Conjunctive,and
6232,2860,Action,expressing
4613,3496,Sequential,
3496,6423,Conjunctive,and
1657,7416,Constraint,of
7416,3590,Constraint,from
3590,7567,Constraint,into
658,3496,Constraint,that
658,3496,Action,show
3496,4163,Attribute,is
4404,7534,Conjunctive,and
4404,7534,Action,illustrates
7534,982,Constraint,for
982,4735,Conjunctive,and
1157,7595,Constraint,of
7595,1721,Constraint,to
7595,1721,Action,are devoted
1721,6443,Constraint,of
6443,5111,Constraint,of
5111,3025,Conjunctive,and
3025,2242,Action,introduces
2242,7878,Sequential,
7878,5111,Constraint,for
7878,5111,Action,analyzing
5111,1771,Conjunctive,and
1771,2860,Constraint,on
5788,5949,Constraint,in
5788,5949,Action,introduced
5949,7342,Constraint,as opposed to
5949,1497,Attribute,use
5949,1497,Attribute,named
7342,2042,Constraint,on
2042,601,Conjunctive,and
673,5165,Attribute,was
5165,2335,Constraint,of
2335,7342,Constraint,for
2335,7342,Action,adopting
7342,3089,Constraint,in
5111,6482,Action,concern
6482,3946,Constraint,of
3946,1195,Conjunctive,and
3946,1195,Action,attribute
1195,6482,Action,carry
6482,2781,Constraint,than
4848,5111,Constraint,of
5111,7488,Constraint,on
5111,7488,Action,based
2781,7342,Sequential,
7342,6484,Conjunctive,but
6484,4862,Action,called
6484,4862,Action,typed
6484,4862,Action,retains
4862,3617,Constraint,of
3617,1195,Sequential,
1195,7342,Sequential,
7586,6465,Action,Consider
6465,3073,Constraint,in
6465,3073,Action,shown
5950,7111,Action,makes
7111,4337,Constraint,on
4337,3946,Constraint,of
7652,5950,Constraint,for
5950,2007,Action,may involve
3160,3009,Constraint,with
3160,3009,Action,associated
3009,4023,Constraint,in
3009,4023,Conjunctive,and
4023,2287,Sequential,
2287,4959,Constraint,with
2287,4959,Action,is associated
4959,1624,Sequential,
1624,5187,Sequential,
7801,7595,Constraint,to
7801,7595,Constraint,in
7801,7595,Action,be developed
7595,4151,Sequential,
4151,4942,Attribute,are
4942,7197,Constraint,of
4942,7197,Action,seeing
7197,1484,Constraint,for
1484,5165,Constraint,of
1076,6575,Sequential,
6575,4219,Sequential,
4219,7648,Sequential,
7648,1796,Sequential,
1796,4284,Sequential,
6688,3787,Action,illustrating
3787,1626,Constraint,in
1626,4031,Constraint,as
1626,4031,Action,is written
4031,6071,Sequential,
6071,5919,Sequential,→
5919,3934,Constraint,→
2040,3617,Constraint,of
3617,5650,Constraint,on
5650,6831,Conjunctive,and
6831,3657,Sequential,
3657,5556,Constraint,of
830,7328,Constraint,of
7328,2699,Constraint,from
7328,2699,Action,when understood
3343,2699,Constraint,from
2699,5111,Sequential,
3896,304,Constraint,if
3896,304,Constraint,for
3934,7667,Sequential,→
7667,7619,Sequential,
7619,4674,Sequential,→
5111,4371,Constraint,to
5111,3963,Attribute,is
4371,7619,Sequential,
7619,3934,Sequential,
3934,4674,Sequential,
4674,7619,Sequential,
4959,1624,Sequential,
1624,3934,Sequential,
4959,1876,Sequential,
1605,4443,Constraint,of
4023,4959,Sequential,
4959,1624,Sequential,
1624,3934,Sequential,
3934,4959,Sequential,
4959,1876,Sequential,
4058,4585,Sequential,
4585,5264,Attribute,is
5111,2699,Constraint,in
5111,2699,Action,Typically are used
2699,1847,Constraint,of
1810,5165,Sequential,
5165,601,Constraint,to
5165,601,Action,has
5165,601,Action,specify
601,5111,Constraint,by
601,5111,Action,concerned
877,5111,Constraint,of
5111,7324,Action,called
7324,6645,Sequential,
6645,4023,Constraint,to
6645,4023,Constraint,as
6645,4023,Conjunctive,and
6645,4023,Action,also referred
4023,3934,Sequential,
3934,4031,Sequential,
4031,3934,Sequential,
7324,3281,Constraint,in
7324,3281,Action,will be studied
3281,7595,Constraint,in
353,5165,Sequential,
5165,6156,Action,just presented
5165,6156,Action,provide
6156,4337,Constraint,for
6156,4337,Action,expressing
4337,817,Constraint,from
4337,817,Action,expected
6465,2040,Constraint,to
6465,2040,Action,is known
6465,2040,Action,satisfy
2040,5111,Constraint,of
5111,4827,Sequential,
4827,5320,Constraint,to
4827,5320,Action,can be used
4827,5320,Action,1 improve
5320,3946,Action,2 protect
3946,5572,Constraint,by
3946,5572,Action,preventing
5572,3107,Conjunctive,and
5572,3107,Action,3 improve
7774,3997,Constraint,in
7774,3997,Action,are considered next
5320,4807,Conjunctive,and
5111,4827,Constraint,to
5111,4827,Action,are used
5111,4827,Action,provide
4827,6482,Constraint,about
6482,3854,Constraint,of
3854,461,Constraint,so that
461,5121,Action,may help
5121,7433,Constraint,among
5121,7433,Action,choose
7433,3490,Sequential,
5950,3163,Attribute,be
601,4031,Sequential,
4031,4023,Conjunctive,and
4023,2575,Action,illustrate
2575,874,Constraint,of
2280,5165,Constraint,that
2280,5165,Action,Suppose
5165,3934,Constraint,to
5165,3934,Attribute,is
5165,3934,Action,insert
3934,219,Constraint,of
219,4674,Conjunctive,and
4674,7619,Constraint,without
4674,7619,Conjunctive,yet
4674,7619,Action,knowing
7619,4031,Constraint,of
1905,1944,Constraint,for
1944,6811,Sequential,
6811,1656,Constraint,if
6811,1656,Action,occurs
1656,4031,Constraint,with
1656,4031,Action,is no longer associated
2867,7029,Constraint,of
7029,2397,Constraint,to
7029,2397,Action,decided
7029,2397,Action,sell
2397,3670,Sequential,
6520,3670,Sequential,
3670,7029,Constraint,to
6520,2397,Sequential,
2397,4737,Constraint,because
2397,4737,Constraint,to
2397,4737,Action,would lead
5292,1944,Conjunctive,and
1944,5415,Sequential,
5415,3503,Constraint,by
5415,3503,Action,are also caused
1724,5950,Constraint,for
5950,3445,Sequential,
3445,6056,Constraint,to
3445,6056,Action,can lead
6056,4827,Constraint,of
4827,3172,Sequential,
3172,3946,Constraint,in
3946,7298,Conjunctive,and
7298,1785,Constraint,in
7298,1785,Action,writing
874,5975,Constraint,by
874,5975,Action,can be prevented
874,5975,Action,choosing
658,6646,Sequential,
6646,5644,Constraint,into
6646,5644,Action,should be decomposed
4674,3934,Sequential,
3934,4674,Sequential,
4674,7619,Conjunctive,and
7619,3934,Sequential,
3934,7619,Sequential,
4674,7817,Action,where satisfies
6226,5644,Constraint,by
6226,5644,Action,Similarly should be replaced
5644,4023,Sequential,
4023,4959,Sequential,
4959,1624,Sequential,
1624,3934,Sequential,
1499,5320,Constraint,to
5320,7595,Constraint,in
5320,7595,Action,is explored
4653,7189,Constraint,as
4653,7189,Action,also serve
7189,1303,Constraint,on
1303,7499,Constraint,in
4712,461,Sequential,
461,4272,Action,supports
4272,6465,Sequential,
6465,4688,Constraint,in
6465,4688,Attribute,be
4688,314,Constraint,at
4688,314,Conjunctive,but
314,4272,Constraint,of
4272,461,Sequential,
461,6455,Action,checks
6455,6465,Constraint,of
5111,1647,Action,are violated
1270,7285,Conjunctive,and
6183,2042,Constraint,of
5165,6183,Action,so may as well use
6337,2116,Constraint,for
2116,2242,Constraint,on
2116,2242,Action,is based
2242,3703,Constraint,in
2242,3703,Conjunctive,and
2242,3703,Action,is considered
3703,7595,Constraint,of
1306,2312,Attribute,are
2312,5111,Constraint,of
5111,2673,Conjunctive,and
5657,5264,Attribute,are
5264,3896,Constraint,of
5111,4495,Constraint,by
5111,4495,Action,perhaps most universally supported
4495,1977,Constraint,in
4495,1977,Conjunctive,and
4495,1977,Action,used
5286,673,Constraint,in
673,2017,Action,have
2017,2699,Constraint,in
2699,3896,Constraint,of
3896,5111,Conjunctive,and
5111,3711,Constraint,at
5111,3711,Action,lie
3711,4603,Constraint,of
4603,5320,Constraint,to
4462,5111,Constraint,of
5111,5165,Sequential,
5165,7801,Action,must define
7801,6482,Conjunctive,and
6482,5111,Constraint,of
5111,6023,Constraint,of
3459,5111,Sequential,
5111,304,Sequential,
4728,3333,Constraint,of
7217,7595,Constraint,of
828,2402,Action,provides
2402,4603,Constraint,for
4603,5320,Constraint,to
5337,601,Constraint,in
5337,601,Action,holds
601,5165,Sequential,
5165,601,Action,can store
601,7459,Sequential,
6056,4827,Constraint,of
2238,2531,Constraint,by
2238,2531,Action,More precisely can be reconstructed
2238,2531,Action,joining
5749,6996,Action,have been termed
6996,3281,Constraint,in
6996,3281,Conjunctive,and
6996,3281,Action,will be discussed
3281,6930,Constraint,in
2042,3459,Constraint,in
2699,601,Constraint,if
2699,601,Constraint,for
2913,3847,Sequential,
6697,2040,Constraint,of
2699,2040,Attribute,is
6697,2040,Constraint,of
4860,3617,Constraint,of
4829,6697,Constraint,of
6697,7252,Constraint,in
6697,7252,Action,are considered
2657,2545,Constraint,of
2545,3617,Constraint,of
3617,2119,Constraint,in
2119,2545,Sequential,
7252,5743,Sequential,
6485,2040,Constraint,to
6485,2040,Action,can be used
6485,2040,Action,compute
2628,2040,Sequential,
2040,3617,Constraint,of
2284,6697,Sequential,
2040,3617,Constraint,of
5414,2284,Attribute,be
2284,5058,Constraint,of
4337,7252,Constraint,in
4337,7252,Action,established
7252,4159,Sequential,
4493,5852,Constraint,for
5058,1001,Action,provides
1001,2040,Constraint,for
1001,2040,Constraint,whether
1001,2040,Action,checking
2040,5111,Constraint,of
5111,2632,Action,implies
7569,2040,Constraint,of
2040,5111,Constraint,of
7569,5111,Constraint,of
5111,2040,Constraint,in
7355,5165,Sequential,
5165,6487,Constraint,that
5165,6487,Action,can check
6487,2493,Constraint,in
6487,2493,Action,runs
7252,5058,Sequential,
5058,5355,Constraint,to
5058,5355,Action,can be improved
2971,4429,Constraint,of
4429,7252,Constraint,in
4429,7252,Action,are considered
7355,5058,Constraint,to
7355,5058,Action,developing
5058,6568,Constraint,for
5058,6568,Action,determining
6568,1815,Sequential,
1815,673,Constraint,in
673,982,Action,been
982,7392,Constraint,of
6268,6568,Constraint,of
7392,3717,Action,do not typically yield
3717,6568,Constraint,for
3717,6568,Action,deciding
6568,4606,Constraint,in
2307,5111,Constraint,of
5111,4735,Constraint,under
4735,7392,Constraint,of
7392,1837,Constraint,because
7392,1837,Constraint,as
7392,1837,Constraint,in
7392,1262,Attribute,is
7392,1837,Action,will be seen
2227,5111,Constraint,of
4352,7392,Constraint,of
7392,5058,Conjunctive,and
5058,5075,Constraint,for
5075,887,Action,provide
887,6568,Constraint,to
887,6568,Action,showing
6568,5111,Constraint,between
2896,4352,Constraint,of
4352,7392,Constraint,of
7392,4462,Constraint,for
4462,5111,Constraint,of
5111,3408,Attribute,is
3408,2896,Constraint,than
2896,5058,Constraint,of
5058,5075,Constraint,for
7149,2040,Constraint,over
2040,3617,Constraint,of
7599,148,Action,is sometimes called
7392,3693,Constraint,to
7392,3693,Action,are used
7392,3693,Action,form
3693,6568,Constraint,about
3443,3693,Constraint,to
3693,7361,Constraint,in
3693,7361,Action,found
4669,6590,Attribute,is
4728,3693,Constraint,of
2040,3617,Constraint,of
3083,7392,Constraint,for
910,6426,Constraint,in
910,6426,Action,indicated
2040,7392,Constraint,of
7177,5111,Constraint,to
5111,2040,Conjunctive,and
2040,7392,Constraint,of
1726,2040,Conjunctive,and
2040,7392,Constraint,of
7392,4462,Constraint,for
4462,5111,Constraint,of
5111,6218,Action,is called
3693,38,Constraint,of
38,4458,Action,involves
4458,3693,Constraint,on
3693,5499,Constraint,of
3874,6697,Constraint,of
6697,2568,Constraint,after
2568,6775,Constraint,of
6775,6215,Constraint,for
6215,5058,Constraint,of
5058,2628,Constraint,on
3693,2073,Constraint,by
3693,2073,Action,adding
3693,1730,Constraint,of
1730,660,Sequential,
660,4712,Action,Intuitively witnesses
7857,2040,Action,Given
660,5930,Action,are called
7355,660,Action,choose
660,1599,Constraint,so that
3854,3061,Sequential,
3061,6770,Constraint,of
6770,6707,Attribute,be
6182,7215,Action,conventionally has
7215,6623,Conjunctive,and
6623,4352,Constraint,of
6623,4352,Action,typically consists
4352,3874,Constraint,of
1810,3773,Sequential,
3773,5930,Constraint,of
5930,6376,Attribute,be
6930,6279,Sequential,
6279,5111,Constraint,for
6279,5111,Action,join
5111,4923,Constraint,from
5111,4923,Action,stems
4923,2072,Constraint,in
2072,2132,Constraint,with
6930,4058,Action,also discusses
4058,4585,Sequential,
4585,7093,Sequential,
7093,4443,Constraint,of
5886,6366,Conjunctive,and
6590,547,Conjunctive,and
547,7392,Constraint,of
4703,2720,Constraint,for
2720,5111,Constraint,of
5111,7595,Constraint,in
5111,7595,Action,will be presented
7355,5443,Constraint,as
7355,5443,Constraint,in
7355,5443,Action,shown
5443,6568,Sequential,
1385,7569,Constraint,of
7569,2179,Constraint,for
7569,5170,Attribute,is
2179,5950,Constraint,if
2179,5950,Conjunctive,but
2179,2140,Attribute,becomes
5950,7784,Action,is considered
7784,2628,Constraint,of
3447,1385,Constraint,of
1385,2060,Attribute,remains
5443,776,Action,also presents
776,4443,Constraint,between
776,4443,Conjunctive,and
5892,7595,Constraint,in
5892,7595,Action,introduced
5111,504,Conjunctive,and
504,5111,Constraint,Before
504,5111,Action,defining
504,5111,Action,join
7177,3634,Constraint,of
5491,7058,Constraint,to
5491,7058,Action,emphasize
4585,4959,Action,using
7252,534,Action,explores
534,3333,Constraint,of
3333,4585,Constraint,of
357,660,Conjunctive,and
601,1876,Constraint,on
601,1876,Action,focuses
1876,279,Sequential,
279,4959,Conjunctive,and
658,2042,Constraint,that
6224,4834,Constraint,if
4834,4065,Constraint,of
4065,1770,Attribute,is
5747,660,Sequential,
660,6224,Constraint,of
658,660,Constraint,for
658,660,Action,holds
660,3073,Constraint,in
395,5344,Sequential,
7029,660,Action,were removed
3406,5344,Sequential,
3406,7029,Sequential,
7029,5344,Conjunctive,and
5344,7029,Sequential,
7029,4982,Constraint,in
7029,4982,Action,would remain
660,6224,Constraint,of
6224,1876,Constraint,to
6224,1876,Action,satisfy
1876,279,Sequential,
279,1484,Sequential,→
6525,2729,Constraint,with
2729,3597,Constraint,in
2729,2644,Attribute,is
5950,2032,Sequential,
2032,3491,Constraint,of
3491,2205,Sequential,
7185,4443,Constraint,of
4827,504,Constraint,in
4827,504,Action,is lost
504,2238,Constraint,because
2238,2531,Constraint,by
2238,2531,Action,can be reconstructed
2238,2531,Action,joining
3281,7595,Constraint,in
5165,6545,Constraint,of
6545,2208,Constraint,on
2208,6162,Constraint,of
6162,5111,Constraint,of
2612,1730,Constraint,from
2612,1730,Action,follows immediately
4583,3693,Constraint,without
4860,3617,Constraint,of
4585,1810,Constraint,that
4585,1810,Attribute,is
1810,4585,Constraint,for
7392,4585,Constraint,for
2072,319,Constraint,with
319,3617,Constraint,of
3617,2510,Conjunctive,and
2510,2040,Constraint,to
2510,2040,Action,referring
2040,5165,Constraint,in
2040,5165,Action,is used
5165,1880,Constraint,of
492,2817,Constraint,for
492,2817,Conjunctive,and
2817,1880,Constraint,of
3813,6970,Sequential,
3055,3535,Sequential,
369,1591,Sequential,
5988,3183,Sequential,
6229,4278,Sequential,
4479,2208,Sequential,
5499,4860,Action,let
5437,2314,Sequential,
2314,1755,Conjunctive,and
1755,7252,Action,see
2042,4290,Action,t satisfying
7252,1772,Sequential,
505,2242,Action,presents
2242,5245,Sequential,
5245,4177,Constraint,for
4177,5111,Constraint,about
3035,5111,Constraint,between
5111,6351,Conjunctive,and
5692,2657,Constraint,in
5692,2657,Action,is cast
7595,2242,Sequential,
2242,6472,Constraint,to
2242,6472,Action,generalizes naturally
6472,5111,Constraint,of
314,6930,Constraint,of
2501,1892,Constraint,of
6568,2040,Constraint,between
2040,5111,Constraint,of
5111,3763,Constraint,to
5111,3763,Conjunctive,and
5111,3763,Action,optimize
3382,153,Action,illustrates
153,5111,Constraint,between
5111,6351,Conjunctive,and
2860,660,Constraint,to
2860,660,Action,is applied
2242,2759,Constraint,on
2242,2759,Action,is based
2242,4963,Attribute,is
2699,5165,Sequential,
1064,4712,Constraint,in
1064,4712,Attribute,is
4712,5978,Constraint,to
1198,4113,Constraint,of
7707,4575,Constraint,over
660,4575,Constraint,over
4575,409,Action,satisfying
2081,3073,Constraint,of
5414,2541,Constraint,of
5414,304,Constraint,of
5414,304,Action,identifying
304,2377,Constraint,of
5165,2081,Action,can eventually force
1810,6920,Constraint,with
1810,6920,Action,chasing
1771,6920,Constraint,before
1771,6920,Constraint,with
1771,6920,Action,chasing
6394,6439,Sequential,
6439,7595,Constraint,of
1415,2775,Constraint,to
2775,660,Constraint,of
660,2040,Constraint,to
660,2040,Conjunctive,and
660,2040,Sequential,≡ F
2040,5111,Constraint,of
2242,1173,Attribute,is
2040,5111,Constraint,of
5111,6351,Constraint,to
5111,6351,Action,transform
6351,2860,Constraint,into
2242,2467,Constraint,as
2242,2467,Action,is defined
2467,2146,Constraint,on
2467,2146,Action,based
2146,6662,Constraint,of
2122,2621,Attribute,is
2621,5892,Constraint,in
5892,4963,Constraint,that
4963,4569,Constraint,with
4963,4569,Action,necessarily terminates
3002,982,Constraint,in
982,2242,Sequential,
2242,1415,Constraint,to
2242,1415,Action,will be used
2242,1415,Action,characterize
1415,3763,Constraint,of
3763,6920,Constraint,with
6920,2040,Constraint,to
2040,5111,Constraint,of
2081,2860,Sequential,
2860,7110,Constraint,with
2127,3259,Constraint,on
4032,658,Constraint,of
658,7252,Action,is easily verified
658,7252,Action,see
6907,476,Attribute,is
6005,7865,Constraint,of
7865,5414,Action,is called
4728,3333,Constraint,of
3333,5111,Constraint,of
5111,950,Constraint,to
5111,950,Action,is extended naturally
1338,6641,Constraint,of
6641,7252,Sequential,
3118,6641,Constraint,of
2621,4337,Sequential,
7318,5414,Sequential,
5414,6351,Constraint,of
5414,6351,Action,chasing
6351,2040,Constraint,by
681,2242,Sequential,
5111,2752,Constraint,in
5111,2752,Action,are picked
2752,2081,Constraint,to
2752,2081,Conjunctive,and
2752,2081,Action,arbitrarily applied
6351,2792,Constraint,within
6351,2792,Action,can be performed
2792,7565,Constraint,in
5058,2242,Constraint,for
5058,2242,Action,computing
2242,6447,Attribute,is
2242,7252,Action,see
1385,5950,Constraint,if
1385,1219,Attribute,is
679,6930,Constraint,in
6930,2242,Sequential,
2242,1207,Action,remains
2242,4712,Constraint,in
4712,6482,Constraint,by
4712,6482,Action,is determined
6482,5111,Constraint,of
862,7177,Constraint,that
862,7177,Constraint,by
862,7177,Action,recall
1545,2242,Constraint,of
7510,6337,Constraint,of
658,6351,Constraint,whether
658,6351,Action,checking
6351,7556,Constraint,by
6351,7556,Action,can be replaced
7556,5111,Sequential,
5111,2869,Attribute,are
2438,1730,Sequential,
95,437,Attribute,is
3495,7739,Sequential,
1771,5196,Constraint,on
5196,2242,Constraint,of
2081,1788,Constraint,from
2081,1788,Action,resulting
5111,2081,Sequential,
5991,6351,Constraint,for
7379,2242,Sequential,
5293,2242,Sequential,
6056,596,Constraint,of
2054,3683,Constraint,of
3683,2242,Constraint,for
6394,3083,Constraint,by
6394,3083,Action,obtained
6394,3083,Action,composing
3083,3683,Constraint,in
3083,3683,Action,used
3683,3693,Action,see
3693,6439,Constraint,of
4521,4574,Sequential,
4574,4337,Sequential,
4337,2242,Constraint,of
2242,6439,Sequential,
4965,6394,Constraint,that
6394,5414,Constraint,like
5414,2009,Constraint,for
5414,3892,Attribute,is
2009,3693,Constraint,from
2009,3693,Action,follows
3693,6439,Constraint,of
6710,5293,Constraint,of
1197,304,Constraint,of
304,6682,Constraint,for
2054,6641,Constraint,from
2054,6641,Action,formed
4905,2054,Constraint,of
6920,1788,Constraint,to
1788,950,Constraint,of
6351,3073,Constraint,in
5995,3768,Constraint,by
5995,3768,Action,illustrated
3768,2242,Sequential,
2242,4834,Constraint,in
4834,5196,Constraint,with
5196,4535,Action,provides
3890,4606,Constraint,in
3382,7252,Constraint,by
3382,7252,Conjunctive,and
2860,6465,Constraint,on
6465,5111,Action,satisfying
2242,5111,Conjunctive,and
2242,542,Attribute,using
2242,5111,Action,Join
2242,7569,Conjunctive,and
1850,950,Action,uses
950,5111,Constraint,to
950,5111,Action,represent
2242,2878,Action,provides
2878,7199,Constraint,of
7199,7850,Constraint,to
5815,6437,Attribute,is
3388,955,Constraint,of
955,2052,Constraint,in
955,2052,Action,occurring
2052,3388,Constraint,of
4407,6205,Constraint,of
6205,5977,Constraint,on
6205,5977,Action,based
5977,4411,Constraint,of
3621,5111,Constraint,of
5111,7679,Constraint,to
5111,7679,Action,obtain
7679,6568,Constraint,of
6568,7252,Sequential,
5414,1772,Constraint,by
5414,1772,Action,is generalized
6128,1107,Sequential,|=
4048,1913,Sequential,
1913,6221,Constraint,to
1913,6221,Action,are also used
1913,6221,Action,obtain
6221,6568,Constraint,for
6930,4328,Sequential,
4328,3459,Constraint,of
3459,4074,Action,called
4074,2545,Constraint,to
4074,2545,Conjunctive,and
4074,2545,Action,was introduced
4074,2545,Action,was shown
4074,2545,Action,enjoy
2545,4600,Constraint,of
2072,5414,Constraint,between
5414,5111,Action,join
5111,4058,Conjunctive,and
2040,4585,Constraint,of
5692,438,Constraint,on
5692,438,Action,relies
438,6337,Conjunctive,and
6337,5692,Constraint,in
6337,5692,Action,developed
5692,4074,Constraint,of
4074,6930,Constraint,in
4074,6930,Action,joins
6572,3854,Constraint,by
6572,3854,Action,created
2900,3854,Action,implies i
2900,3854,Action,consider
2042,5331,Constraint,with
4128,2122,Constraint,by
4128,2122,Action,constructed
2042,3683,Constraint,by
2042,3683,Action,produced
5414,4585,Constraint,of
5414,4585,Action,applying
6135,4074,Constraint,about
1459,3693,Constraint,from
1459,3693,Action,follows
3693,4689,Constraint,of
4689,4712,Conjunctive,and
4712,2339,Constraint,that
2339,2299,Constraint,in
2339,2299,Action,runs
2487,3693,Constraint,without
2487,3693,Action,stated
3693,6344,Attribute,is
6344,1459,Constraint,of
2242,4521,Sequential,
4521,4574,Sequential,
6366,1850,Constraint,to
6366,1850,Action,describe
1850,2696,Constraint,between
2696,1658,Constraint,in
2696,1658,Action,occurring
1658,3683,Constraint,of
2054,3683,Constraint,of
991,946,Action,Use
946,3683,Constraint,on
3683,7252,Sequential,
5414,4203,Constraint,of
2054,3683,Constraint,of
3011,2377,Constraint,that
3011,2377,Action,Observe
2377,2600,Constraint,in
1291,2600,Constraint,over
5978,2600,Constraint,over
4830,4920,Constraint,by
4830,4920,Action,follows
946,3683,Constraint,on
4289,6968,Constraint,in
4289,6968,Action,is provided
673,5087,Attribute,is
5087,4398,Constraint,of
4398,2625,Sequential,
1548,5219,Constraint,on
5219,7342,Constraint,from
5219,7342,Action,considered
7342,1714,Constraint,of
1714,7488,Sequential,
1036,6947,Constraint,in
6947,1765,Action,includes
4585,7354,Action,have
7354,7488,Constraint,in
7488,4410,Conjunctive,and
542,3459,Conjunctive,and
3459,5111,Sequential,
5111,4882,Action,considers
4882,5768,Constraint,of
5768,3445,Constraint,under
3445,6929,Constraint,to
3896,4071,Constraint,by
3896,4071,Action,were introduced
4071,5922,Sequential,
4703,2275,Constraint,to
4703,4683,Attribute,is
874,7569,Constraint,of
7262,7569,Constraint,of
7569,5580,Action,including
5580,2657,Constraint,in
2657,6948,Constraint,of
6948,7252,Action,see
7252,6968,Constraint,in
7252,6968,Action,are mentioned
4951,2775,Constraint,of
